id,time,day_id,is_weekday,mood,label,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,new_appCat.work_5_day_average,new_appCat.recreation_5_day_average,new_appCat.connection_5_day_average,new_appCat.utils_5_day_average,new_appCat.others_5_day_average,most_used_app
AS14.01,2014-04-12,55.0,0,7.25,7.0,0.4615384615384608,0.18779342723004705,0.48404255319148937,0.21062220031997791,0.12847930269732621,0.6666666666666667,0.0,0.1744607847069065,0.42932902451100574,0.03508513804191038,0.6982895345205838,0.7276261729199142,0.2605479013203006
AS14.01,2014-04-13,56.0,0,8.0,8.0,0.5769230769230758,0.17605633802816906,0.6436170212765957,0.27024768918923836,0.5504733245307684,0.33333333333333326,0.0,0.2080439413611862,0.5060800051208257,0.10271793532209084,0.49813778544020526,0.6525844537805893,0.007838203069735428
AS14.01,2014-04-14,57.0,1,7.2,7.0,0.7923076923076904,0.05633802816901412,0.8563829787234041,0.1008478609221023,0.5157670481085627,0.0,0.0,0.2340146343509324,0.3762641000710575,0.06037245717587625,0.41863168531701456,0.520810801354042,0.32693012712534064
AS14.01,2014-04-15,58.0,1,6.4,6.0,0.7615384615384606,0.0,0.7287234042553192,0.0,0.6924700912416074,0.0,0.33333333333333337,0.2628534260334001,0.5217098788775845,0.18937533636929882,0.16692134866342867,0.3397380311144703,0.06363591377159608
AS14.01,2014-04-16,59.0,1,7.2,7.0,0.6076923076923064,0.05633802816901412,0.7287234042553192,0.030807018654412932,0.6933118074168,0.0,0.6666666666666667,0.2385145304487003,0.42591163778380436,0.22574559278266926,0.08707882768375808,0.3391654583059548,0.0
AS14.01,2014-04-17,60.0,1,6.6,7.0,0.6384615384615371,0.3309859154929578,0.6329787234042552,0.13062512985271757,0.6691591901837549,0.0,1.0,0.21804581562432845,0.33587976954394017,0.25462375630462053,0.0,0.30518880446404095,0.08385048842522089
AS14.01,2014-04-18,61.0,1,6.8,7.0,0.5384615384615383,0.3802816901408451,0.5851063829787233,0.08826198550543418,0.4203322605554535,0.33333333333333326,1.0,0.22337105629137977,0.18817498010677908,0.24632665407194632,0.029184379636500557,0.27740391699601663,0.2395173615874336
AS14.01,2014-04-19,62.0,0,7.8,8.0,0.3538461538461535,0.44366197183098594,0.521276595744681,0.3093500407629596,0.6684846287066281,0.6666666666666667,1.0,0.2544902524498537,0.2301392246430759,0.4421045548373993,0.06515651594471883,0.24362969321843486,0.05005876359129341
AS14.01,2014-04-20,63.0,0,7.25,7.0,0.44615384615384457,0.5845070422535211,0.6489361702127658,0.35230283057672096,0.7277130804460751,0.6666666666666667,0.6666666666666667,0.2621321363668344,0.09944780044503426,0.30250950127499077,0.17589671071799617,0.1895978178430432,0.08582255267033762
AS14.01,2014-04-21,64.0,1,7.6,8.0,0.5769230769230766,0.5492957746478874,0.6329787234042552,0.31003721344710444,0.7086835820134437,0.6666666666666667,0.6666666666666667,0.2694444675257074,0.13912925764296086,0.3115457886582682,0.232858111315829,0.10677238391871957,0.031023912987859115
AS14.01,2014-04-22,65.0,1,7.4,7.0,0.6384615384615371,0.4084507042253522,0.7925531914893615,0.2711610241985912,0.6814465306017142,1.0,0.33333333333333337,0.2821322760525624,0.17319158031436643,0.31343853139007904,0.3095495864883936,0.1056997536293503,0.05681582321371101
AS14.01,2014-04-23,66.0,1,7.6,8.0,0.7615384615384606,0.49295774647887325,0.9202127659574466,0.3679052471746539,0.5180952980767398,1.0,0.33333333333333337,0.26414398295808106,0.23558320578746472,0.25018107098425724,0.34075714232737797,0.07947205608114138,0.05379390384331148
AS14.01,2014-04-24,67.0,1,7.6,8.0,0.8846153846153832,0.6338028169014085,0.9840425531914894,0.23514102700185469,0.368631579301293,1.0,0.33333333333333337,0.2302509007171757,0.24702529629382708,0.08682808951224341,0.3244329819727304,0.05556728134439953,0.16008334005279842
AS14.01,2014-04-25,68.0,1,7.2,7.0,0.8538461538461526,0.6056338028169014,0.9840425531914894,0.10104603449676708,0.4790541836336141,1.0,0.33333333333333337,0.324006757555669,0.34793474014714487,0.1554265471529338,0.20474402474630882,0.038889479279198724,0.13938271074227146
AS14.01,2014-04-26,69.0,0,7.6,8.0,0.8461538461538449,0.6126760563380281,1.0,0.1956712317367476,0.4924101525515009,1.0,0.33333333333333337,0.3339555107794051,0.41016791063323554,0.1530557015263172,0.17497950078372515,0.036926323129092886,0.9999999999999998
AS14.01,2014-04-27,70.0,0,7.5,8.0,0.8461538461538449,0.6197183098591549,1.0,0.5057232850936765,0.881744601079146,1.0,0.6666666666666667,0.32326099885654114,0.5978812350670926,0.8831373253510807,0.11122184343778141,0.0,0.27427296533167234
AS14.01,2014-04-28,71.0,1,7.6,8.0,0.8615384615384603,0.5915492957746479,1.0,0.33592307307866875,0.9388502585606185,0.6666666666666667,0.6666666666666667,0.40598555556214355,0.7761188899534528,0.8339939829734159,0.1014064879512575,0.4741561356558752,0.36620774356484087
AS14.01,2014-04-29,72.0,1,7.0,7.0,0.8615384615384603,0.45070422535211274,0.9361702127659572,0.26322233803671213,1.0,0.6666666666666667,0.6666666666666667,0.5673578684212995,0.9265971290121542,0.9902094425177371,0.10408088341792898,0.5226637079093794,0.22193975835128923
