id,date,day_id,mood,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,appCat.work_5_day_average,appCat.recreation_5_day_average,appCat.utils_5_day_average,appCat.convenience_5_day_average
AS14.19,2014-04-11,54.0,0.85,0.9492455418381343,0.15384615384615374,0.7904761904761906,0.8202872948448765,0.3026442297341065,1.0,0.75,0.0,0.051376362637914244,0.6701416264510336,0.5462702690709198
AS14.19,2014-04-12,55.0,0.9,0.9368998628257886,0.2649572649572649,0.7904761904761903,0.8451273068035884,0.3033382658220748,1.0,0.5,0.0,0.053366101109101005,0.700226608738426,0.5315260449192672
AS14.19,2014-04-13,56.0,0.9,0.9533607681755829,0.47008547008547,0.8285714285714284,0.6722905980796501,0.30848334724561066,1.0,0.5,0.0,0.049472325801358304,0.6918132546359037,0.49243605430447684
AS14.19,2014-04-14,57.0,0.875,0.9643347050754456,0.43589743589743585,0.8285714285714284,0.7085302149220666,0.2976871297954379,1.0,0.25,0.0,0.05193969618128591,0.5981136834749241,0.5403013929586122
AS14.19,2014-04-15,58.0,0.8,0.9588477366255143,0.5726495726495726,0.8285714285714284,0.7502947713989795,0.30043385051858335,1.0,0.0,0.0,0.07189272386804127,0.7297753515099832,0.671589702864361
AS14.19,2014-04-16,59.0,0.85,0.9492455418381343,0.4871794871794871,0.8761904761904761,0.8356447870706678,0.3436685631113508,1.0,0.0,0.0,0.07550475704796396,0.3976461407901391,0.8047483006802724
AS14.19,2014-04-17,60.0,0.85,0.9492455418381343,0.48717948717948706,0.8761904761904761,0.7857574830939033,0.33082712645489487,1.0,0.25,0.0,0.09894224493130484,0.3486429170639804,0.8368684905293
AS14.19,2014-04-18,61.0,0.85,0.9382716049382716,0.31623931623931617,0.9142857142857141,0.8379010876575499,0.38474036560742936,1.0,0.25,0.0,0.10220968524297103,0.32640235372358367,0.8413079365138062
AS14.19,2014-04-19,62.0,0.85,0.9272976680384086,0.24786324786324776,0.9142857142857141,0.7661278287388439,0.4670793021702111,1.0,0.5,0.0,0.1557070294083102,0.31989804846618114,0.7863832747380494
AS14.19,2014-04-20,63.0,0.95,0.9218106995884773,0.11111111111111105,0.9142857142857141,0.7136912570710439,0.42400958462908706,1.0,0.5,0.0,0.13618467112648355,0.18219331221131968,0.6774820252925566
AS14.19,2014-04-21,64.0,0.8,0.9547325102880656,0.31623931623931617,0.9523809523809523,0.6712718394792643,0.4008023515289212,1.0,0.5,0.0,0.13460798330727577,0.23531374939309735,0.5472285897116471
AS14.19,2014-04-22,65.0,0.85,0.9437585733882028,0.38461538461538447,0.9523809523809523,0.7541067142665754,0.4103429403688383,1.0,0.25,0.0,0.9308429023560864,0.2455937975379915,0.5262156434846909
AS14.19,2014-04-23,66.0,0.75,0.9437585733882028,0.6239316239316239,0.9904761904761905,0.8064424332654239,0.339531733658738,1.0,0.25,0.0,0.918724165973453,0.23095682950034624,0.5149120978292909
AS14.19,2014-04-24,67.0,0.825,0.9218106995884773,0.6239316239316239,0.9904761904761905,0.8737575877806304,0.28257717237372404,1.0,0.25,0.0,0.8740223215399001,0.2445000101268734,0.5384665441910442
AS14.19,2014-04-25,68.0,0.90625,0.9163237311385457,0.5897435897435896,0.9904761904761905,0.8668150002903732,0.33418767081516193,1.0,0.25,0.0,0.8714581138096885,0.24533598715721747,0.723428360055731
AS14.19,2014-04-26,69.0,0.96875,0.906721536351166,0.4273504273504273,0.9047619047619047,0.8297357920657057,0.3564172788184286,1.0,0.25,0.0,1.0,0.2614524254319677,0.69999507447279
AS14.19,2014-04-27,70.0,0.7916666666666666,0.9437585733882028,0.6324786324786325,1.0,1.0,0.35053359655992056,1.0,0.5,0.0,0.17684666390911602,0.5121501619896935,0.8883781543469164
AS14.19,2014-04-28,71.0,0.8,0.9309556470050295,0.27350427350427337,0.9301587301587302,0.8643218112755167,0.40801780651364844,1.0,0.5,0.0,0.18719361171201865,0.6452498306030956,0.9517592632397427
AS14.19,2014-04-29,72.0,0.9,0.9419295839048925,0.44444444444444436,0.8539682539682539,0.8542107031280792,0.4077607287405988,1.0,0.25,0.0,0.1907195626171147,0.6906711327670616,0.9719359484236182
AS14.19,2014-04-30,73.0,0.875,0.9583904892546867,0.6153846153846153,0.8158730158730159,0.7365321653562448,0.37765607982271476,1.0,0.25,0.0,0.19357959088751722,0.763173115999631,0.7338043246745236
AS14.19,2014-05-01,74.0,0.85,0.9515317786922725,0.811965811965812,0.8253968253968255,0.6890772796335075,0.3764563638688422,1.0,0.25,0.0,0.0853977331529045,0.6934196113252247,0.777970125008237
AS14.19,2014-05-02,75.0,0.975,0.9254686785550982,0.6068376068376068,0.6920634920634922,0.50820414469631,0.41800443042003144,1.0,0.0,0.0,0.09735237560316583,0.44389735404638586,0.6055446747115574
AS14.19,2014-05-03,76.0,0.925,0.9657064471879286,0.9316239316239316,0.7619047619047619,0.7253008643144119,0.3544444836932263,1.0,0.0,0.0,0.08232745378376753,0.35593403045298533,0.6306192034852394
AS14.19,2014-05-04,77.0,0.825,0.9931412894375856,1.0,0.8380952380952379,0.8524308257411342,0.3823966395303292,1.0,0.25,0.0,0.07845815491911137,0.3231572332095547,0.6410437043210638
AS14.19,2014-05-05,78.0,0.875,0.9766803840877913,0.8632478632478633,0.8761904761904761,0.9168765942249704,0.3972979105760285,0.75,0.25,0.0,0.09394798476534767,0.5151685235008779,0.6780218302036719
AS14.20,2014-02-17,1.0,0.0,,,,,,,,,,,
AS14.20,2014-02-18,2.0,0.0,,,,,,,,,,,
AS14.20,2014-02-19,3.0,0.0,,,,,,,,,,,
AS14.20,2014-02-20,4.0,0.0,,,,,,,,,,,
AS14.20,2014-02-21,5.0,0.0,,,,,,,,,,,
AS14.20,2014-02-22,6.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.8,0.0,0.0,0.0,0.0
AS14.20,2014-02-23,7.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.6,0.0,0.0,0.0,0.0
AS14.20,2014-02-24,8.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-02-25,9.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-02-26,10.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-02-27,11.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-02-28,12.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-01,13.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-02,14.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-03,15.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-04,16.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-05,17.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-06,18.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.20,2014-03-07,19.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.8,0.0,0.0,0.0,0.0
AS14.20,2014-03-08,20.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.8,0.0,0.0,0.0,0.0
AS14.20,2014-03-09,21.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.20,2014-03-10,22.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-11,23.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-12,24.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-13,25.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-14,26.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-15,27.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-16,28.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-17,29.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.6666666666666667,0.2,0.0,0.0,0.0,0.0
AS14.20,2014-03-18,30.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-19,31.0,0.0,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-20,32.0,0.9032258064516129,0.0,0.2197802197802198,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,2014-03-21,33.0,0.9032258064516129,0.1928374655647383,0.0,0.22988505747126442,0.0,0.21715815609742356,0.0,0.2,0.0,0.051696490956076466,0.239098595141736,0.30689301338731906
AS14.20,2014-03-22,34.0,0.967741935483871,0.3856749311294766,0.05494505494505497,0.2873563218390805,0.0,0.3056142989284761,0.0,0.2,0.0,0.051696490956076466,0.4772485074841818,0.30689301338731906
AS14.20,2014-03-23,35.0,0.9806451612903225,0.5922865013774105,0.27472527472527475,0.40229885057471265,0.012347275812757668,0.449394753372871,0.0,0.0,0.0,0.05965720234699019,0.5954646739223166,0.43551810959112214
AS14.20,2014-03-24,36.0,0.8774193548387096,0.8016528925619836,0.45054945054945056,0.5862068965517242,0.08149202036420074,0.5848725057684281,0.0,0.2,0.0,0.09668119467441001,0.7179167448657446,0.4553677041619134
AS14.20,2014-03-25,37.0,0.7741935483870968,0.9889807162534435,0.40659340659340665,0.6781609195402301,0.13483225187531397,0.9550651145328601,0.0,0.4,0.0,0.3451445809496142,0.775255800385778,1.0
AS14.20,2014-03-26,38.0,0.8774193548387096,0.9614325068870523,0.4615384615384616,0.3333333333333334,0.2611448834398252,0.8581002041246578,0.0,0.4,0.0,0.4003124116820686,0.7786403539933835,0.7230837936882208
AS14.20,2014-03-27,39.0,0.9032258064516129,0.9559228650137742,0.4945054945054945,0.36781609195402304,0.30236966554119576,0.8918412429562586,0.0,0.4,0.0,0.47208087402741594,0.7664035896859712,0.728209251768438
AS14.20,2014-03-28,40.0,0.8064516129032258,0.9421487603305786,0.3296703296703297,0.4252873563218391,0.38123418561244177,0.8761466778093143,0.0,0.4,0.0,0.5659585500703807,0.7874386106668962,0.5995841555646348
AS14.20,2014-03-29,41.0,0.9548387096774194,0.9049586776859505,0.26373626373626374,0.24137931034482757,0.35018960642607955,0.8202991305005456,0.0,0.2,0.0,0.5348910556104807,0.8960778675908612,0.5842475447192722
AS14.20,2014-03-30,42.0,0.967741935483871,0.9214876033057852,0.5274725274725275,0.3793103448275862,0.5179006158908758,0.6098472527577706,0.33333333333333337,0.0,0.0,0.4870856976448696,1.0,0.04822306115005803
AS14.20,2014-03-31,43.0,0.9032258064516129,0.9628099173553718,0.9120879120879122,0.7241379310344829,1.0,0.6941026551722441,0.33333333333333337,0.2,0.0,0.4145318046940123,0.8161731134503977,0.11057503070172651
AS14.20,2014-04-01,44.0,0.8064516129032258,0.9683195592286501,1.0,0.8160919540229886,0.978777804715297,0.5871267844743441,0.6666666666666667,0.4,0.0,0.344844681595765,0.5902599654153642,0.10544957262150942
AS14.20,2014-04-02,45.0,0.8387096774193548,0.9476584022038568,0.945054945054945,0.6436781609195402,0.8875660088312931,0.5461390686876062,0.6666666666666667,0.6,0.0,0.6262263879572342,0.6027414893631179,0.10544957262150942
AS14.20,2014-04-03,46.0,0.8602150537634409,0.9545454545454546,0.8351648351648352,0.7011494252873564,0.9568871430372042,0.6895772251027328,0.6666666666666667,0.6,0.0,0.6765444630542173,0.8450765973017174,0.11112298968558049
AS14.20,2014-04-04,47.0,0.9032258064516129,0.9343434343434345,0.6886446886446886,0.5478927203065135,0.8238840473720892,0.5833841955654095,0.6666666666666667,0.6,0.0,0.4758864347446242,0.7979460584475864,0.10891723867015915
AS14.20,2014-04-05,48.0,0.9032258064516129,0.920569329660239,0.6336996336996338,0.43295019157088127,0.24066047435647955,0.4979983389753261,0.6666666666666667,0.4,0.37933168316831684,0.6981390640292613,0.8232597052474797,0.02436666380119093
AS14.20,2014-04-06,49.0,0.9032258064516129,0.920569329660239,0.5457875457875458,0.43295019157088127,0.3655730061520949,0.5379800726936732,0.6666666666666667,0.2,0.37933168316831684,0.7629592621009502,0.873895009466653,0.027971840825652815
AS14.20,2014-04-07,50.0,0.8774193548387096,0.9412304866850323,0.6776556776556777,0.6168582375478929,0.46194889519377563,0.6815762496633223,1.0,0.2,0.37933168316831684,0.5217819794331261,0.7729548957850806,0.027971840825652815
AS14.20,2014-04-08,51.0,0.9354838709677419,0.9494949494949495,0.8095238095238096,0.7892720306513412,0.400952332242735,0.5360532451080766,1.0,0.4,0.37933168316831684,0.784623348383665,0.3445441415926083,0.017785440036153347
AS14.20,2014-04-09,52.0,1.0,0.9655647382920111,0.8461538461538463,0.8850574712643678,0.3182920891047803,0.8363800850917342,0.6666666666666667,0.6,0.37933168316831684,1.0,0.3177752302810504,0.011383378782702055
AS14.20,2014-04-10,53.0,0.9032258064516129,0.9862258953168044,0.7362637362637363,1.0,0.40409606347477095,0.8674871800438057,0.6666666666666667,0.8,0.0,0.7843362728879847,0.3170458089626658,0.016036825167580197
AS14.20,2014-04-11,54.0,0.967741935483871,0.9862258953168044,0.7582417582417583,0.9310344827586208,0.29412373541259246,1.0,0.33333333333333337,1.0,0.0,0.7563561839748592,0.34272186565469487,0.01807358058172231
AS14.20,2014-04-12,55.0,0.8774193548387096,1.0,0.7362637362637363,0.9195402298850577,0.2859073956740017,0.8075587451740303,0.33333333333333337,0.8,0.0,0.6169573614132461,0.3406529431282332,0.04127831177639124
AS14.20,2014-04-13,56.0,0.8774193548387096,1.0,0.6043956043956045,0.8275862068965518,0.31306106908124687,0.9008447665558006,0.6666666666666667,0.8,1.0,0.4105108166592638,0.43927281254098155,0.046377634181648475
AS14.20,2014-04-14,57.0,0.8774193548387096,0.987603305785124,0.4945054945054945,0.7931034482758622,0.30767316690840707,0.5617168346134781,0.6666666666666667,0.6,1.0,0.42415284012946436,0.40118660918616256,0.046377634181648475
AS14.20,2014-04-15,58.0,0.8774193548387096,0.9614325068870523,0.4395604395604396,0.6091954022988507,0.20468178460705763,0.41154694814779563,0.6666666666666667,0.6,1.0,0.38325350921916895,0.31794612150491475,0.03394598603853015
AS14.20,2014-04-16,59.0,0.9290322580645162,0.9559228650137742,0.3296703296703297,0.6321839080459771,0.34087223682177503,0.2794187053625231,0.6666666666666667,0.4,1.0,0.3657586652307922,0.29663635140090555,0.036256170432174786
AS14.20,2014-04-17,60.0,0.8258064516129032,0.9476584022038568,0.3076923076923077,0.5977011494252874,0.2601210530063397,0.2577698749249564,0.33333333333333337,0.6,1.0,0.36311467666488173,0.2479126762421262,0.016221266351491823
AS14.20,2014-04-18,61.0,0.8709677419354839,0.9366391184573003,0.2197802197802198,0.5517241379310346,0.2098736772565321,0.2658697866178712,0.0,0.6,0.0,0.39450233105853894,0.2146105589133303,0.022135940605153618
AS14.20,2014-04-19,62.0,0.967741935483871,0.9352617079889809,0.2197802197802198,0.5287356321839082,0.2201630737671635,0.28549384401922184,0.0,0.6,0.0,0.16744455781518372,0.2693303717067178,0.022135940605153618
AS14.20,2014-04-20,63.0,0.9806451612903225,0.9545454545454546,0.2197802197802198,0.7126436781609197,0.27020275072308725,0.40179950975149353,0.0,0.4,0.0,0.2732096078322127,0.3526708552844135,0.02382823922400743
AS14.20,2014-04-21,64.0,0.9548387096774194,0.9765840220385676,0.1318681318681319,0.7126436781609197,0.3771054647099434,0.38750547575550587,0.33333333333333337,0.4,0.0,0.2583063890314109,0.441256859232137,0.021363087740540503
AS14.20,2014-04-22,65.0,0.8258064516129032,0.9820936639118457,0.0879120879120879,0.7586206896551724,0.46638560711200616,0.4438409443045009,0.33333333333333337,0.4,0.0,0.312926817403147,0.6318606893012155,0.026091403815145346
AS14.20,2014-04-23,66.0,0.9032258064516129,0.9820936639118457,0.17582417582417584,0.6666666666666667,0.4430545728346173,0.26490965428314645,0.33333333333333337,0.4,0.0,0.16886976584842994,0.521527255603743,0.015077407156226335
AS14.20,2014-04-24,67.0,0.9032258064516129,0.9889807162534435,0.10256410256410259,0.628352490421456,0.5194430525295449,0.2824600973112623,0.33333333333333337,0.6,0.0,0.19254058346687217,0.44980973818540865,0.02185222388618928
AS14.20,2014-04-25,68.0,0.9032258064516129,0.975206611570248,0.05860805860805862,0.49042145593869735,0.5204531147904337,0.2903240005787071,0.6666666666666667,0.6,0.0,0.10580507574132511,0.7245397209998908,0.04672971636515882
AS14.20,2014-04-26,69.0,0.9032258064516129,0.9586776859504131,0.25641025641025644,0.40996168582375486,0.3124955097146671,0.31017855432673996,0.6666666666666667,0.6,0.0,0.14081718239310453,0.6761432297010503,0.04997542418832964
AS14.20,2014-04-27,70.0,0.8774193548387096,0.9476584022038568,0.3223443223443224,0.39846743295019155,0.2895943220819896,0.4021751336479906,0.6666666666666667,0.6,0.0,0.1641554668115991,0.5672665365269435,0.04207728099973881
AS14.20,2014-04-28,71.0,0.8774193548387096,0.9586776859504131,0.3223443223443224,0.39846743295019155,0.3182265963538478,0.5002199534123659,0.6666666666666667,0.4,0.0,0.2308926841271748,0.6148176556902408,0.08633313878458514
AS14.20,2014-04-29,72.0,0.9354838709677419,0.953168044077135,0.39560439560439564,0.36781609195402304,0.3222591306628662,0.6043276228361899,0.6666666666666667,0.2,0.0,0.31544492235642974,0.6530954236190523,0.09249512976885019
AS14.20,2014-04-30,73.0,0.9032258064516129,0.9600550964187329,0.4945054945054945,0.4482758620689656,0.26876463083512775,0.7884230394397296,0.33333333333333337,0.2,0.0,0.35138528930669966,0.5112948595647125,0.06592533867102683
AS14.20,2014-05-01,74.0,0.9032258064516129,0.9600550964187329,0.4285714285714286,0.5287356321839081,0.19868627915921666,0.727274897833662,0.0,0.2,0.0,0.30984979703843574,0.41610375610863626,0.05719266549907431
AS14.20,2014-05-02,75.0,0.9290322580645162,0.9600550964187329,0.3626373626373627,0.4482758620689656,0.1248989589021767,0.5623385847465909,0.0,0.0,0.0,0.231891084248205,0.33437661921366457,0.05719266549907431
AS14.20,2014-05-03,76.0,0.8709677419354839,0.9710743801652892,0.40659340659340665,0.4942528735632185,0.09626668463031841,0.4642937649822157,0.0,0.0,0.0,0.1651538669326293,0.2868255000503672,0.012936807714227998
AS14.20,2014-05-04,77.0,0.9462365591397849,0.9696969696969698,0.40659340659340665,0.5632183908045978,0.00555627411574098,0.30826498560325616,0.0,0.0,0.0,0.054969909241751845,0.21626990233783816,0.0
AS14.20,2014-05-05,78.0,0.9032258064516129,0.9719926538108357,0.35164835164835173,0.5440613026819924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-17,1.0,0.0,,,,,,,,,,,
AS14.23,2014-02-18,2.0,0.0,,,,,,,,,,,
AS14.23,2014-02-19,3.0,0.0,,,,,,,,,,,
AS14.23,2014-02-20,4.0,0.0,,,,,,,,,,,
AS14.23,2014-02-21,5.0,0.0,,,,,,,,,,,
AS14.23,2014-02-22,6.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.8,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-02-23,7.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-24,8.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-25,9.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-26,10.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-27,11.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-02-28,12.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.2,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-01,13.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-02,14.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-03,15.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-04,16.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-05,17.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-06,18.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.2,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-07,19.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-03-08,20.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-03-09,21.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-03-10,22.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
AS14.23,2014-03-11,23.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-12,24.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-13,25.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-14,26.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-15,27.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-16,28.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-17,29.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-18,30.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.6,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-19,31.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-20,32.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-21,33.0,0.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.6666666666666667,0.0,0.0,0.0,0.0
AS14.23,2014-03-22,34.0,0.7777777777777777,0.0,0.32098765432098764,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.0
AS14.23,2014-03-23,35.0,0.7777777777777777,0.18469656992084432,0.32098765432098764,0.13513513513513514,0.16311504808976302,0.10275781643809662,0.2,0.6666666666666667,0.0,0.0788702917925957,0.06667774661979015,0.11438130261674684
AS14.23,2014-03-24,36.0,0.6444444444444444,0.36939313984168864,0.2222222222222222,0.2702702702702703,0.2588667906561415,0.5423148254924781,0.4,0.6666666666666667,0.0,0.20839781463247306,0.14511037277261266,0.20708379919056863
AS14.23,2014-03-25,37.0,0.6888888888888889,0.5224274406332454,0.17283950617283947,0.24324324324324323,0.4149770512932312,0.6223142492200062,0.4,0.33333333333333337,0.0,0.3218456285771141,0.32550397178328844,0.2737824892522374
AS14.23,2014-03-26,38.0,0.7777777777777777,0.6860158311345647,0.07407407407407407,0.3243243243243243,0.5357467494700546,0.8217554089626853,0.2,0.33333333333333337,0.0,0.5331871143338842,0.5017704267819775,0.3459991571203085
AS14.23,2014-03-27,39.0,0.7777777777777777,0.8707124010554089,0.012345679012345678,0.4932432432432433,0.7136587595959305,0.9247859585034911,0.4,0.6666666666666667,0.0,0.6965333654067329,0.5832486397547411,0.48269634119512433
AS14.23,2014-03-28,40.0,0.7777777777777777,0.8707124010554089,0.19753086419753085,0.5270270270270271,0.7070076464781732,1.0,0.4,0.33333333333333337,0.0,0.858601632886014,0.6780307299714388,1.0
AS14.23,2014-03-29,41.0,0.8055555555555555,0.8707124010554089,0.4444444444444444,0.5540540540540541,0.7893274590149366,0.6411559450824218,0.2,0.33333333333333337,0.0,0.8400910456327892,0.6427945897963787,0.9184351419079
AS14.23,2014-03-30,42.0,0.7777777777777777,0.9089709762532983,0.5555555555555556,0.7837837837837837,0.807671114031413,0.6308058670571344,0.2,0.33333333333333337,0.0,0.8043279829318902,0.5588761333945255,0.8917979636004734
AS14.23,2014-03-31,43.0,0.8333333333333333,0.9300791556728232,0.654320987654321,0.8648648648648649,0.8705874004265942,0.4973284831347377,0.4,0.33333333333333337,0.0,0.6886748187510121,0.5477908066518381,0.8776421024409187
AS14.23,2014-04-01,44.0,0.8333333333333333,0.9432717678100264,0.654320987654321,0.8986486486486487,0.8609091891121335,0.5216195154686291,0.4,0.0,0.0,0.6560390896531758,0.6234760149981243,0.768014087590499
AS14.23,2014-04-02,45.0,0.7777777777777777,0.9564643799472295,0.4691358024691358,1.0,0.9290254860718431,0.4286411772632921,0.4,0.0,0.2559889792497625,0.4975402711316218,0.7428141000422933,0.1984598551787164
AS14.23,2014-04-03,46.0,0.7777777777777777,0.9564643799472295,0.4444444444444444,0.9729729729729729,0.9571084666575396,0.4545916275009717,0.6,0.33333333333333337,0.2559889792497625,0.5454226912683282,0.8519568813691628,0.23871344733588887
AS14.23,2014-04-04,47.0,0.7777777777777777,0.949868073878628,0.5061728395061729,0.9054054054054055,0.9410257650211538,0.4757473741272525,0.8,0.33333333333333337,0.2559889792497625,0.6081080069035484,0.9414107640056159,0.2514157092572278
AS14.23,2014-04-05,48.0,0.7222222222222222,0.949868073878628,0.7530864197530864,0.8783783783783784,0.9962150368164279,0.5871560464581235,0.8,0.6666666666666667,0.2559889792497625,0.6797215675779076,0.9731669818173324,0.20521937846064428
AS14.23,2014-04-06,49.0,0.7777777777777777,0.9234828496042217,1.0,0.8108108108108107,1.0,0.518400756852121,0.8,0.6666666666666667,0.2559889792497625,0.5930203653308568,0.8780976207053388,0.21452162742294723
