id,day_id,date,mood,mood_5_day_average,circumplex.arousal_5_day_average,circumplex.valence_5_day_average,activity_5_day_average,screen_5_day_average,call_5_day_average,sms_5_day_average,appCat.work_5_day_average,appCat.recreation_5_day_average,appCat.utils_5_day_average,appCat.convenience_5_day_average
AS14.17,38.0,2014-03-26,7.2,7.339999999999999,0.6333333333333334,0.8533333333333333,0.1324536249703595,81.45077037764617,0.2,0.2,55.832640000000005,299.8171831846753,123.42925602025961,10.806180000000001
AS14.17,39.0,2014-03-27,7.2,7.3,0.5133333333333334,0.8133333333333332,0.1125661586879094,80.07934352700424,0.4,0.2,53.8644,268.1056309826403,44.94304023926124,12.763666666666666
AS14.17,40.0,2014-03-28,7.2,7.26,0.5133333333333333,0.7733333333333332,0.09213887475126128,83.87979726083601,0.4,0.2,53.8644,233.73459025032736,40.842309730201706,9.782646666666666
AS14.17,41.0,2014-03-29,6.8,7.220000000000001,0.47333333333333333,0.8133333333333335,0.1283277003684269,85.27291287205838,0.6,0.0,59.8886,238.8438656392162,35.40526146055498,13.479231666666667
AS14.17,42.0,2014-03-30,8.0,7.18,0.45999999999999996,0.8,0.13630359584679827,75.71191269255222,0.6,0.2,64.1046,273.32532428852767,26.07298829295461,13.837631666666667
AS14.17,43.0,2014-03-31,7.25,7.279999999999999,0.56,0.8,0.12556572878343342,70.39859118028194,0.6,0.2,10.240199999999998,245.82401399750603,38.10837162628793,14.097581666666667
AS14.17,44.0,2014-04-01,7.4,7.290000000000001,0.62,0.8400000000000001,0.13145551972805986,73.86367665823664,0.4,0.2,10.240199999999998,267.3467163369398,135.5441438011482,18.083561666666665
AS14.17,45.0,2014-04-02,7.5,7.33,0.66,0.9199999999999999,0.14268416459007185,66.37067204743533,0.6,0.4,22.389892307692307,259.03480401193144,134.93433300370003,24.817424523809525
AS14.17,46.0,2014-04-03,7.2,7.389999999999999,0.5900000000000001,0.8699999999999999,0.11051213154289559,63.952890181271684,0.6,0.4,27.485292307692305,246.83410677119073,138.80783244229653,23.890955079365078
AS14.17,47.0,2014-04-04,7.0,7.470000000000001,0.51,0.95,0.09349517468047515,72.17848709516761,0.6,0.4,30.517892307692307,217.5020022140991,144.5043314460115,26.62843507936508
AS14.17,48.0,2014-04-05,7.0,7.2700000000000005,0.19,0.9099999999999999,0.1237957115618944,77.66863475181403,0.8,0.6,34.98849230769231,240.81490415121874,131.45878340679582,26.788765079365078
AS14.17,49.0,2014-04-06,7.25,7.220000000000001,0.13,0.9099999999999999,0.1420264607824866,70.24041153777746,1.0,0.8,34.98849230769231,227.15239644559102,30.539691543826383,20.277846984126985
AS14.17,50.0,2014-04-07,7.0,7.19,0.06000000000000001,0.96,0.1200487941918846,87.19576240956867,0.8,0.8,22.8388,257.7511952467898,22.11632965571449,13.984948571428571
AS14.17,51.0,2014-04-08,7.0,7.090000000000001,0.21000000000000002,1.01,0.11181336381153806,120.00929429130213,0.6,0.8,11.7192,305.1410705708639,14.580913348022184,11.353593015873013
AS14.17,52.0,2014-04-09,7.0,7.05,0.25,1.01,0.09218575657029444,120.95603381310134,0.6,0.8,64.80513333333333,314.5579038064836,17.424193780627682,13.593944682539682
AS14.17,53.0,2014-04-10,6.75,7.05,0.42000000000000004,1.05,0.08206483939122454,115.9199748558826,0.4,0.6,71.14030476190476,296.69592187582805,20.463296324347873,14.87623134920635
AS14.17,54.0,2014-04-11,7.2,7.0,0.58,1.05,0.06439165651806142,120.33665240246992,0.2,0.4,81.39070476190476,292.32492397044115,24.32376989196946,18.295152777777776
AS14.17,55.0,2014-04-12,7.2,6.99,0.61,1.0,0.09848877472097574,95.78804297202058,0.2,0.2,81.39070476190476,410.80287032941544,29.516368872836306,17.62498833333333
AS14.17,56.0,2014-04-13,7.2,7.029999999999999,0.48999999999999994,1.0,0.12187951252863875,49.33916879271241,0.2,0.2,81.39070476190476,373.2614382309306,29.966447614637143,17.644708333333334
AS14.17,57.0,2014-04-14,7.0,7.07,0.37,1.0,0.1317992372858397,47.637473197778846,0.0,0.0,21.056171428571428,378.4482170180641,32.72853966793817,13.061836666666668
AS14.17,58.0,2014-04-15,7.0,7.0699999999999985,0.48,1.0,0.12697581862611604,41.25807177467117,0.2,0.0,40.0204,351.8047135839982,30.639097444135423,11.417127142857144
AS14.17,59.0,2014-04-16,7.2,7.12,0.36000000000000004,1.0,0.1272682988673888,35.15554749269525,0.2,0.2,31.082599999999996,340.7924381560518,35.48465117553061,14.171916273291924
AS14.17,60.0,2014-04-17,7.0,7.12,0.44000000000000006,1.0,0.10806840449859752,40.21039645075638,0.4,0.4,36.6083,172.5669096313729,36.814967821093404,14.460676273291927
AS14.17,61.0,2014-04-18,7.0,7.08,0.44000000000000006,1.0,0.09810793909539314,46.22941960223595,0.4,0.6,36.6083,164.7370021706015,37.10304805365155,14.644476273291925
AS14.17,62.0,2014-04-19,7.0,7.040000000000001,0.68,1.0,0.12068603930191568,44.566472793136874,0.6,0.6,36.6083,164.17682451921172,24.717296405299898,14.102706273291925
AS14.17,63.0,2014-04-20,7.2,7.040000000000001,0.72,1.0,0.1371110385878596,46.49392929333729,0.4,0.6,6.838300000000001,166.1069083355714,23.856084124598148,14.433409130434782
AS14.17,64.0,2014-04-21,7.4,7.08,0.72,1.0,0.1408968336934348,48.20216288862366,0.4,0.4,56.785100000000014,179.27807969647634,27.164050356283127,8.74299
AS14.17,65.0,2014-04-22,6.6,7.12,0.6399999999999999,1.0,0.1362612770782093,45.81605303535746,0.4,0.2,51.25940000000001,189.29330288782182,24.75154837749616,8.931716666666665
AS14.17,66.0,2014-04-23,7.25,7.040000000000001,0.6799999999999999,1.0,0.12315540182391502,55.97686490580479,0.4,0.2,51.25940000000001,199.70179405422098,27.798426755874537,9.041276666666667
AS14.17,67.0,2014-04-24,7.2,7.090000000000001,0.6799999999999999,1.0,0.09981168050180284,58.285217838595955,0.4,0.2,57.485,201.49368287344774,31.48856350657482,9.212766666666667
AS14.17,68.0,2014-04-25,7.2,7.13,0.6799999999999999,1.0,0.08832736597499773,67.73247566780876,0.6,0.2,57.485,745.4420082525855,63.31260325016456,9.090646666666666
AS14.17,69.0,2014-04-26,8.0,7.13,0.6799999999999999,1.0,0.10482650988586917,60.7592775086962,0.8,0.4,20.31828,748.2549544861823,164.27562131989245,11.40356
AS14.17,70.0,2014-04-27,7.2,7.25,0.8,1.0,0.12455475509053034,58.42996243330724,0.6,0.6,20.31828,723.8363524028489,160.27365924415614,11.198726666666666
AS14.17,71.0,2014-04-28,6.75,7.369999999999999,0.8800000000000001,1.0,0.13619342019844677,61.42910126887947,0.6,0.6,20.31828,746.955025610869,206.4918075324444,10.702446666666665
AS14.17,72.0,2014-04-29,7.0,7.2700000000000005,0.8300000000000001,0.8666666666666666,0.14130372839645083,55.497972260145715,0.4,0.6,21.49702285714286,748.3394367996801,211.5645771700741,10.661166666666666
AS14.17,73.0,2014-04-30,7.0,7.2299999999999995,0.7899999999999999,0.8666666666666666,0.14142629958223799,52.64671861679132,0.2,0.6,21.49702285714286,235.66823547819473,214.17015726388277,10.462206666666665
AS14.17,74.0,2014-05-01,8.0,7.19,0.9099999999999999,0.8666666666666668,0.12562073733135973,55.54708851446003,0.0,0.4,13.459542857142855,214.68489271774783,161.16681953717176,8.202173333333333
AS14.17,75.0,2014-05-02,7.0,7.19,0.9099999999999999,0.8666666666666668,0.1047225180746408,80.45996975131514,0.0,0.4,13.459542857142855,350.6200805153669,164.10943518934567,7.957040000000001
AS14.17,76.0,2014-05-03,7.25,7.15,0.9099999999999999,0.8666666666666666,0.13465253111316922,64.61018975550284,0.2,0.2,13.459542857142855,310.97680262630456,148.9558496991496,8.107906666666668
AS14.17,77.0,2014-05-04,0.0,7.25,0.5599999999999999,1.0,0.1824427564968507,61.33751195028209,0.4,0.4,6.0552,289.109420609044,491.8093093822483,7.78998
AS14.17,78.0,2014-05-05,7.5,5.85,0.4,0.8,0.16333317811399287,90.11626335223113,0.4,0.4,6.0552,270.4862279273397,458.4242228781832,7.690250000000001
AS14.19,1.0,2014-02-17,0.0,,,,,,,,,,,
AS14.19,2.0,2014-02-18,0.0,,,,,,,,,,,
AS14.19,3.0,2014-02-19,0.0,,,,,,,,,,,
AS14.19,4.0,2014-02-20,0.0,,,,,,,,,,,
AS14.19,5.0,2014-02-21,0.0,,,,,,,,,,,
AS14.19,6.0,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,7.0,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,8.0,2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,9.0,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0
AS14.19,10.0,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.19,11.0,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.19,12.0,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.19,13.0,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
AS14.19,14.0,2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
AS14.19,15.0,2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
AS14.19,16.0,2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.19,17.0,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.19,18.0,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.19,19.0,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
AS14.19,20.0,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AS14.19,21.0,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,22.0,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,23.0,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,24.0,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,25.0,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.19,26.0,2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,27.0,2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.19,28.0,2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,29.0,2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0
AS14.19,30.0,2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,31.0,2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
AS14.19,32.0,2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,33.0,2014-03-21,4.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
AS14.19,34.0,2014-03-22,6.6,0.9333333333333333,0.13333333333333333,0.13333333333333333,0.021931003584229402,77.03397777875266,1.0,0.0,0.0,71.0943857142857,12.855329032258064,5.8534500000000005
AS14.19,35.0,2014-03-23,7.0,2.253333333333333,-0.14666666666666667,0.21333333333333332,0.039246857306712,88.09455684968671,1.0,0.0,0.0,86.44638793650793,19.613268615591398,12.25385
AS14.19,36.0,2014-03-24,6.0,3.6533333333333333,-0.30666666666666675,0.37333333333333335,0.045138945046625835,97.15202047394735,1.0,0.0,0.0,105.01356793650794,22.70764158856437,14.8549
AS14.19,37.0,2014-03-25,5.5,4.8533333333333335,-0.3866666666666667,0.4533333333333333,0.06791683425889865,103.95614428657741,1.0,0.0,0.0,116.61703876984124,24.106030679473463,16.99134
AS14.19,38.0,2014-03-26,6.0,5.953333333333334,-0.6366666666666667,0.5033333333333333,0.09056715560360265,114.71797799183659,1.0,0.0,0.0,126.2042021844754,26.369129604204648,18.542854285714284
AS14.19,39.0,2014-03-27,6.6,6.220000000000001,-0.8899999999999999,0.45,0.09041911724476634,49.00040534007128,1.0,0.0,0.0,69.52244847018969,15.880327844673854,15.071884285714285
AS14.19,40.0,2014-03-28,6.6,6.220000000000001,-0.61,0.49000000000000005,0.09954418521829847,46.2052630472606,1.0,0.2,0.0,113.33116707412925,10.975371419235255,12.246949285714285
AS14.19,41.0,2014-03-29,7.4,6.14,-0.5700000000000001,0.57,0.12342655048267821,46.10241909252335,1.0,0.4,0.0,140.14698374079595,10.245917890706727,12.17283261904762
AS14.19,42.0,2014-03-30,7.0,6.42,-0.45,0.73,0.12823951327624541,46.91980397462495,1.0,0.6,0.0,141.63319495874464,10.58559451408335,13.222525952380952
AS14.19,43.0,2014-03-31,7.2,6.720000000000001,-0.27999999999999997,0.8400000000000001,0.11849392600518256,40.81577481377128,1.0,0.6,0.0,136.97771725839624,18.60077416078074,13.681731666666668
AS14.19,44.0,2014-04-01,6.4,6.960000000000001,-0.24000000000000005,0.96,0.12273516068963848,47.98167416305217,1.0,0.8,0.0,135.2698194047377,34.15712784043443,13.085931666666667
AS14.19,45.0,2014-04-02,7.6,6.92,-0.24000000000000005,0.8800000000000001,0.1229876048524238,48.64241488720333,1.0,0.6,0.0,86.10744594699693,34.57914852869353,12.075680000000002
AS14.19,46.0,2014-04-03,6.6,7.12,-0.16,0.8400000000000001,0.10864586281834505,47.260346239450485,1.0,0.4,0.0,47.94281118509218,34.60225765567766,11.196466666666666
AS14.19,47.0,2014-04-04,7.0,6.959999999999999,-0.2,0.72,0.09567044031764041,51.45401867860087,1.0,0.2,0.0,42.83055864200686,37.08660484461775,9.705293333333334
AS14.19,48.0,2014-04-05,8.0,6.960000000000001,-0.16,0.64,0.11416993703820669,54.54000629267749,1.0,0.2,0.0,51.07860667772114,29.2389295789743,13.285973333333335
AS14.19,49.0,2014-04-06,7.25,7.12,-0.2,0.68,0.1153368903283675,43.692612163953164,1.0,0.0,0.0,66.0331467738039,13.358213705958429,14.114573333333334
AS14.19,50.0,2014-04-07,6.6,7.290000000000001,-0.45000000000000007,0.8400000000000001,0.10748834575640302,42.61482196283604,1.0,0.2,0.0,61.38388005054416,13.148304454399176,13.520440000000002
AS14.19,51.0,2014-04-08,6.8,7.090000000000001,-0.6100000000000001,0.76,0.1287426206123355,40.80925139586172,1.0,0.2,0.0,74.77731884753665,13.09545417754425,14.41604
AS14.19,52.0,2014-04-09,7.2,7.13,-0.6900000000000001,0.8400000000000001,0.13193975067851704,35.17162983760839,1.0,0.4,0.0,72.0740564626276,13.490196176279223,14.296879999999998
AS14.19,53.0,2014-04-10,6.75,7.17,-0.73,0.9199999999999999,0.12404854566348775,37.116669430056575,1.0,0.6,0.0,68.56924820282367,12.64297165837289,11.130640000000001
AS14.19,54.0,2014-04-11,6.8,6.92,-0.71,0.8300000000000001,0.11141763466380636,34.71873408599357,1.0,0.6,0.0,47.082992142217606,24.853277690118922,10.129410000000002
AS14.19,55.0,2014-04-12,7.2,6.83,-0.58,0.8299999999999998,0.11479159326935043,34.79835250265866,1.0,0.4,0.0,48.90645406115889,25.96902753996877,9.85601
AS14.19,56.0,2014-04-13,7.2,6.95,-0.33999999999999997,0.8699999999999999,0.09131560212561322,35.38858584017005,1.0,0.4,0.0,45.338070026071165,25.65700480095068,9.131170000000001
AS14.19,57.0,2014-04-14,7.0,7.029999999999999,-0.38,0.8699999999999999,0.09623794142683118,34.150065604326045,1.0,0.2,0.0,47.59924956945015,22.18200583119329,10.018730000000001
AS14.19,58.0,2014-04-15,6.4,6.99,-0.21999999999999997,0.8699999999999999,0.10191071988467693,34.46516385179357,1.0,0.0,0.0,65.88486181510314,27.064890086792765,12.453190000000001
AS14.19,59.0,2014-04-16,6.8,6.92,-0.32,0.9199999999999999,0.11350360560218234,39.42496265949405,1.0,0.0,0.0,69.1950480777294,14.747345291471126,14.922330476190476
AS14.19,60.0,2014-04-17,6.8,6.92,-0.32000000000000006,0.9199999999999999,0.10672753404313602,37.95181901175518,1.0,0.2,0.0,90.67393449913408,12.92998209702668,15.517930476190475
AS14.19,61.0,2014-04-18,6.8,6.840000000000001,-0.52,0.96,0.1138100734410247,44.13663679432425,1.0,0.2,0.0,93.66832449913409,12.105155112899697,15.600250476190473
AS14.19,62.0,2014-04-19,6.8,6.76,-0.6,0.96,0.1040612856796009,53.58239310680467,1.0,0.4,0.0,142.6950540229436,11.863932514029639,14.581790476190474
AS14.19,63.0,2014-04-20,7.6,6.720000000000001,-0.76,0.96,0.0969389532701854,48.64152219780739,1.0,0.4,0.0,124.80412141529966,6.756931375313283,12.562450476190477
AS14.19,64.0,2014-04-21,6.4,6.959999999999999,-0.52,1.0,0.09117722661466512,45.97923534177114,1.0,0.4,0.0,123.35919272843098,8.726988038247212,10.14718
AS14.19,65.0,2014-04-22,6.8,6.88,-0.44000000000000006,1.0,0.10242848684321726,47.07371240233791,1.0,0.2,0.0,853.0551173143524,9.108240121580547,9.75754
AS14.19,66.0,2014-04-23,6.0,6.88,-0.16,1.04,0.10953712067910282,38.95039394939323,1.0,0.2,0.0,841.9491078465653,8.565404671845098,9.54794
AS14.19,67.0,2014-04-24,6.6,6.720000000000001,-0.16,1.04,0.11868037492703225,32.416681841364294,1.0,0.2,0.0,800.9828641862094,9.067675260080392,9.984706666666666
AS14.19,68.0,2014-04-25,7.25,6.68,-0.2,1.04,0.11773738009891258,38.33733386571688,1.0,0.2,0.0,798.6329397031657,9.09867880986394,13.414426666666667
AS14.19,69.0,2014-04-26,7.75,6.610000000000001,-0.39,0.95,0.11270100113563672,40.88746954740278,1.0,0.2,0.0,916.432961088447,9.696382787662277,12.979906666666665
AS14.19,70.0,2014-04-27,6.333333333333333,6.88,-0.15000000000000002,1.05,0.13582757573354395,40.212505415560294,1.0,0.4,0.0,162.06811186484458,18.993910678818736,16.473066666666664
AS14.19,71.0,2014-04-28,6.4,6.786666666666666,-0.5700000000000001,0.9766666666666668,0.11739873627917911,46.80697774791017,1.0,0.4,0.0,171.55039587808625,23.93012549363355,17.648333333333333
AS14.19,72.0,2014-04-29,7.2,6.866666666666667,-0.37,0.8966666666666667,0.11602536897153301,46.77748630559927,1.0,0.2,0.0,174.78169350669592,25.614647378516537,18.022466666666666
AS14.19,73.0,2014-04-30,7.0,6.986666666666667,-0.17,0.8566666666666667,0.10004137847011645,43.32394185358548,1.0,0.2,0.0,177.40271768333756,28.303499781113942,13.606826666666667
AS14.19,74.0,2014-05-01,6.8,6.936666666666667,0.06000000000000001,0.8666666666666668,0.09359569638568468,43.18631286519267,1.0,0.2,0.0,78.26129746355731,25.716579116727036,14.425786666666667
AS14.19,75.0,2014-05-02,7.8,6.746666666666667,-0.18,0.7266666666666668,0.06902813695183897,47.95262304941536,1.0,0.0,0.0,89.21692584300395,16.462645761089696,11.228526666666665
AS14.19,76.0,2014-05-03,7.4,7.040000000000001,0.2,0.8,0.09851585807727066,40.66115447964742,1.0,0.0,0.0,75.44759224993035,13.20038473816201,11.69348
AS14.19,77.0,2014-05-04,6.6,7.24,0.27999999999999997,0.8799999999999999,0.1157836125409613,43.86776927779258,1.0,0.2,0.0,71.90163923405734,11.98480461072274,11.88678
AS14.19,78.0,2014-05-05,7.0,7.12,0.12000000000000002,0.9199999999999999,0.12453712504040601,45.5772129616635,0.8,0.2,0.0,86.09702986679987,19.105851459462237,12.572460000000001
AS14.20,1.0,2014-02-17,0.0,,,,,,,,,,,
AS14.20,2.0,2014-02-18,0.0,,,,,,,,,,,
AS14.20,3.0,2014-02-19,0.0,,,,,,,,,,,
AS14.20,4.0,2014-02-20,0.0,,,,,,,,,,,
AS14.20,5.0,2014-02-21,0.0,,,,,,,,,,,
AS14.20,6.0,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0
AS14.20,7.0,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0
AS14.20,8.0,2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
AS14.20,9.0,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
AS14.20,10.0,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,11.0,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,12.0,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
AS14.20,13.0,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.20,14.0,2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.20,15.0,2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.20,16.0,2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
AS14.20,17.0,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
AS14.20,18.0,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0
AS14.20,19.0,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0
AS14.20,20.0,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0
AS14.20,21.0,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0
AS14.20,22.0,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
AS14.20,23.0,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
AS14.20,24.0,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
AS14.20,25.0,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.20,26.0,2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.20,27.0,2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.20,28.0,2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.20,29.0,2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0
AS14.20,30.0,2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
AS14.20,31.0,2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,32.0,2014-03-20,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
AS14.20,33.0,2014-03-21,7.0,1.4,-0.2,0.2,0.0,14.776039991378784,0.0,0.2,0.0,25.7186,6.041571428571428,109.17080000000001
AS14.20,34.0,2014-03-22,7.5,2.8,-0.15,0.25,0.0,20.794839963912963,0.0,0.2,0.0,25.7186,12.059171428571428,109.17080000000001
AS14.20,35.0,2014-03-23,7.6,4.3,0.05,0.35,0.0015432098765432068,30.57805871576071,0.0,0.0,0.0,29.67899166666666,15.04627142857143,154.9265
AS14.20,36.0,2014-03-24,6.8,5.82,0.20999999999999996,0.51,0.01018518518518518,39.79633871644734,0.0,0.2,0.0,48.098138333333324,18.14040476190476,161.98758000000004
AS14.20,37.0,2014-03-25,6.0,7.18,0.17,0.5900000000000001,0.016851851851851847,64.98526502673565,0.0,0.4,0.0,171.7067300980392,19.589254761904762,355.72918
AS14.20,38.0,2014-03-26,6.8,6.9799999999999995,0.22000000000000003,0.29000000000000004,0.03263888888888889,58.387505036043514,0.0,0.4,0.0,199.1522944919786,19.674776060606064,257.22200499999997
AS14.20,39.0,2014-03-27,7.0,6.94,0.25,0.32,0.03779132023179642,60.68333839586781,0.0,0.4,0.0,234.85654330150237,19.365576060606063,259.04528
AS14.20,40.0,2014-03-28,6.25,6.840000000000001,0.1,0.37,0.047648110355253216,59.61543688838536,0.0,0.4,0.0,281.5599530383445,19.897091445221445,213.28957999999997
AS14.20,41.0,2014-03-29,7.4,6.57,0.03999999999999998,0.20999999999999996,0.043768039808516,55.815415708961766,0.0,0.2,0.0,266.1041174827889,22.64220096903097,207.8339
AS14.20,42.0,2014-03-30,7.5,6.69,0.27999999999999997,0.32999999999999996,0.06472920485705969,41.49568939671161,0.2,0.0,0.0,242.32132571808307,25.268117635697635,17.15435
AS14.20,43.0,2014-03-31,7.0,6.989999999999999,0.63,0.63,0.12498383448668933,47.22865940317753,0.2,0.2,0.0,206.2263313241437,20.62315824175824,39.334765
AS14.20,44.0,2014-04-01,6.25,7.029999999999999,0.71,0.71,0.1223314031437818,39.94972605823055,0.4,0.4,0.0,171.55753251461988,14.914758241758241,37.511489999999995
AS14.20,45.0,2014-04-02,6.5,6.88,0.6599999999999999,0.5599999999999999,0.11093140314378178,37.16080880776173,0.4,0.6,0.0,311.54273111111115,15.230142857142857,37.511489999999995
AS14.20,46.0,2014-04-03,6.666666666666667,6.93,0.5599999999999999,0.61,0.11959542430780294,46.920736657437836,0.4,0.6,0.0,336.57558,21.353494871794872,39.52969
AS14.20,47.0,2014-04-04,7.0,6.783333333333334,0.42666666666666664,0.4766666666666667,0.1029721874129769,39.695069984594994,0.4,0.6,0.0,236.74977999999996,20.162594871794873,38.74504
AS14.20,48.0,2014-04-05,7.0,6.6833333333333345,0.37666666666666665,0.37666666666666665,0.030078668894458382,33.88518075755999,0.4,0.4,1.884975,347.31872512195116,20.802223076923077,8.667933333333332
AS14.20,49.0,2014-04-06,7.0,6.6833333333333345,0.29666666666666663,0.37666666666666665,0.04569071609371489,36.605648213002546,0.4,0.2,1.884975,379.56626678861795,22.081681900452487,9.950399999999998
AS14.20,50.0,2014-04-07,6.8,6.833333333333334,0.4166666666666667,0.5366666666666667,0.05773614425820785,46.37632821712243,0.6,0.2,1.884975,259.582454593496,19.531115233785822,9.950399999999998
AS14.20,51.0,2014-04-08,7.25,6.8933333333333335,0.5366666666666667,0.6866666666666668,0.05011255993007806,36.47454154874954,0.6,0.4,1.884975,390.34398030778164,8.705981900452489,6.3268
AS14.20,52.0,2014-04-09,7.75,7.01,0.5700000000000001,0.7699999999999999,0.03978136578309443,56.909608220121,0.4,0.6,1.884975,497.49218030778167,8.029581900452488,4.0494
